code_scheme,area_code,area_level,area_name,parent_scheme,parent_code,parent_level,census_2011_code,snapshot_date,source_url,latitude,longitude,point_method,bbox_west,bbox_south,bbox_east,bbox_north,geometry_source,boundary_vintage,has_polygon,same_as
LGD,504,District,Y.S.R. Kadapa,LGD,28,State,551,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,14.463753,78.780374,centroid,77.944039,13.724131,79.468903,15.229246,SOI_Districts,2023-12-11,true,
LGD,628,District,Anjaw,LGD,12,State,260,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.066616,96.856247,centroid,96.362367,27.614661,97.412897,28.457785,SOI_Districts,2023-12-11,true,
LGD,787,District,Bichom,LGD,12,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.035268,94.673960,inherited:State,91.553545,26.650823,97.412897,29.465947,SOI_States,2023-12-11,false,
LGD,229,District,Changlang,LGD,12,State,253,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.369957,96.353040,centroid,95.633907,26.904074,97.165897,27.660455,SOI_Districts,2023-12-11,true,
LGD,230,District,Dibang Valley,LGD,12,State,257,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.868333,95.909961,centroid,95.243601,28.319122,96.610140,29.465947,SOI_Districts,2023-12-11,true,
LGD,231,District,East Kameng,LGD,12,State,247,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.587861,92.917506,centroid,92.450466,27.131902,93.372756,27.979105,SOI_Districts,2023-12-11,true,
LGD,232,District,East Siang,LGD,12,State,251,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.048218,95.354000,centroid,95.067367,27.815647,95.569971,28.322681,SOI_Districts,2023-12-11,true,
LGD,718,District,Kamle,LGD,12,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.741518,94.078176,centroid,93.842617,27.492528,94.356038,27.986543,SOI_Districts,2023-12-11,true,
LGD,786,District,Keyi Panyor,LGD,12,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.035268,94.673960,inherited:State,91.553545,26.650823,97.412897,29.465947,SOI_States,2023-12-11,false,
LGD,677,District,Kra Daadi,LGD,12,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.017789,93.672960,centroid,93.446898,27.599292,93.946357,28.287939,SOI_Districts,2023-12-11,true,
LGD,233,District,Kurung Kumey,LGD,12,State,256,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.002616,93.206931,centroid,92.665336,27.594674,93.618511,28.366995,SOI_Districts,2023-12-11,true,
LGD,724,District,Leparada,LGD,12,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.925491,94.716086,centroid,94.484295,27.772962,94.926221,28.062067,SOI_Districts,2023-12-11,true,
LGD,234,District,Lohit,LGD,12,State,259,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.929436,96.300479,centroid,95.774297,27.569802,96.719096,28.386357,SOI_Districts,2023-12-11,true,
LGD,666,District,Longding,LGD,12,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.855201,95.327659,centroid,95.181143,26.650823,95.505685,27.108184,SOI_Districts,2023-12-11,true,
LGD,235,District,Lower Dibang Valley,LGD,12,State,258,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.254737,95.821628,centroid,95.320044,27.879712,96.363556,28.555626,SOI_Districts,2023-12-11,true,
LGD,719,District,Lower Siang,LGD,12,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.775244,94.694459,centroid,94.210442,27.555242,95.136402,28.050437,SOI_Districts,2023-12-11,true,
LGD,236,District,Lower Subansiri,LGD,12,State,255,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.588340,93.776522,centroid,93.530956,27.291471,94.106246,27.938333,SOI_Districts,2023-12-11,true,
LGD,678,District,Namsai,LGD,12,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.701176,96.043183,centroid,95.752263,27.543051,96.311682,27.877467,SOI_Districts,2023-12-11,true,
LGD,723,District,Pakke Kessang,LGD,12,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.105402,93.035255,centroid,92.590261,26.913382,93.389582,27.399591,SOI_Districts,2023-12-11,true,
LGD,237,District,Papum Pare,LGD,12,State,248,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.270137,93.596281,centroid,93.210662,26.936177,94.207026,27.633242,SOI_Districts,2023-12-11,true,
LGD,725,District,Shi Yomi,LGD,12,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.676965,94.260983,centroid,93.967711,28.335838,94.560961,29.037249,SOI_Districts,2023-12-11,true,
LGD,679,District,Siang,LGD,12,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.404385,94.808912,centroid,94.378501,28.023449,95.295530,28.932123,SOI_Districts,2023-12-11,true,
LGD,238,District,Tawang,LGD,12,State,245,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.662208,91.965169,centroid,91.553545,27.450100,92.470548,27.872100,SOI_Districts,2023-12-11,true,
LGD,239,District,Tirap,LGD,12,State,254,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.024225,95.543181,centroid,95.360211,26.799635,95.746838,27.264588,SOI_Districts,2023-12-11,true,
LGD,240,District,Upper Siang,LGD,12,State,252,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.832949,94.915294,centroid,94.191588,28.163165,95.409577,29.341236,SOI_Districts,2023-12-11,true,
LGD,241,District,Upper Subansiri,LGD,12,State,249,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.289938,93.929551,centroid,93.180451,27.757777,94.594836,28.707320,SOI_Districts,2023-12-11,true,
LGD,242,District,West Kameng,LGD,12,State,246,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.291857,92.393051,centroid,92.021861,26.888984,92.844250,27.746965,SOI_Districts,2023-12-11,true,
LGD,243,District,West Siang,LGD,12,State,250,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,28.159942,94.613450,interior_grid,94.356497,27.985924,94.943819,28.403567,SOI_Districts,2023-12-11,true,
LGD,739,District,Bajali,LGD,18,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.355278,92.827110,inherited:State,89.698600,24.136135,96.017876,27.971475,SOI_States,2023-12-11,false,
LGD,616,District,Baksa,LGD,18,State,324,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.660208,91.351220,centroid,90.869482,26.416183,91.801823,26.839603,SOI_Districts,2023-12-11,true,
LGD,280,District,Barpeta,LGD,18,State,303,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.341730,91.003652,centroid,90.653288,26.089745,91.289995,26.665387,SOI_Districts,2023-12-11,true,
LGD,705,District,Biswanath,LGD,18,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.812104,93.312825,centroid,92.903503,26.576792,93.789489,26.994196,SOI_Districts,2023-12-11,true,
LGD,281,District,Bongaigaon,LGD,18,State,319,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.354045,90.614044,centroid,90.377132,26.150611,90.861924,26.532123,SOI_Districts,2023-12-11,true,
LGD,282,District,Cachar,LGD,18,State,316,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,24.812469,92.854835,centroid,92.416347,24.373593,93.263006,25.143346,SOI_Districts,2023-12-11,true,
LGD,708,District,Charaideo,LGD,18,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.067765,95.059768,centroid,94.790475,26.912998,95.371989,27.227082,SOI_Districts,2023-12-11,true,
LGD,612,District,Chirang,LGD,18,State,320,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.659673,90.595862,centroid,90.335817,26.385603,90.957066,26.904531,SOI_Districts,2023-12-11,true,
LGD,283,District,Darrang,LGD,18,State,325,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.447690,92.029452,centroid,91.744239,26.198480,92.380702,26.670269,SOI_Districts,2023-12-11,true,
LGD,284,District,Dhemaji,LGD,18,State,308,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.589777,94.774961,centroid,94.209175,27.308458,95.515421,27.879458,SOI_Districts,2023-12-11,true,
LGD,285,District,Dhubri,LGD,18,State,301,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.142595,90.042012,interior_grid,89.698600,25.879046,90.483542,26.385060,SOI_Districts,2023-12-11,true,
LGD,286,District,Dibrugarh,LGD,18,State,310,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.366986,95.053106,centroid,94.567507,27.091383,95.484302,27.704891,SOI_Districts,2023-12-11,true,
LGD,299,District,Dima Hasao,LGD,18,State,315,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,25.377940,93.030966,centroid,92.520639,24.970328,93.473704,25.826757,SOI_Districts,2023-12-11,true,
LGD,287,District,Goalpara,LGD,18,State,302,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.050242,90.607466,centroid,90.115335,25.884173,91.099732,26.215163,SOI_Districts,2023-12-11,true,
LGD,288,District,Golaghat,LGD,18,State,313,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.443087,93.831353,centroid,93.286880,25.808928,94.177854,26.792413,SOI_Districts,2023-12-11,true,
LGD,289,District,Hailakandi,LGD,18,State,318,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,24.497097,92.587787,centroid,92.418573,24.136135,92.780603,24.879442,SOI_Districts,2023-12-11,true,
LGD,709,District,Hojai,LGD,18,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,25.978201,92.979926,centroid,92.702310,25.718376,93.247870,26.207981,SOI_Districts,2023-12-11,true,
LGD,290,District,Jorhat,LGD,18,State,312,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.695491,94.276417,centroid,93.971247,26.347569,94.603347,26.952845,SOI_Districts,2023-12-11,true,
LGD,291,District,Kamrup,LGD,18,State,321,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.100380,91.416295,centroid,90.940222,25.722563,91.822960,26.530991,SOI_Districts,2023-12-11,true,
LGD,618,District,Kamrup Metro,LGD,18,State,322,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.128528,91.891940,centroid,91.560822,25.997755,92.176142,26.274917,SOI_Districts,2023-12-11,true,
LGD,292,District,Karbi Anglong,LGD,18,State,314,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.156857,93.404795,centroid,92.793272,25.530322,93.894816,26.612666,SOI_Districts,2023-12-11,true,
LGD,294,District,Kokrajhar,LGD,18,State,300,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.492770,90.118799,centroid,89.829954,26.112193,90.437253,26.868730,SOI_Districts,2023-12-11,true,
LGD,295,District,Lakhimpur,LGD,18,State,307,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.174006,94.140707,centroid,93.697777,26.821492,94.628978,27.520814,SOI_Districts,2023-12-11,true,
LGD,706,District,Majuli,LGD,18,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.938190,94.171745,centroid,93.648612,26.743947,94.593040,27.183867,SOI_Districts,2023-12-11,true,
LGD,296,District,Marigaon,LGD,18,State,304,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.281812,92.284050,centroid,91.972003,26.061765,92.568178,26.517080,SOI_Districts,2023-12-11,true,
LGD,297,District,Nagaon,LGD,18,State,305,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.362398,92.753571,centroid,92.395401,25.961671,93.317924,26.700413,SOI_Districts,2023-12-11,true,
LGD,298,District,Nalbari,LGD,18,State,323,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.370536,91.382421,centroid,91.215185,26.136048,91.584749,26.572303,SOI_Districts,2023-12-11,true,
LGD,300,District,Sivasagar,LGD,18,State,311,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.970450,94.664944,centroid,94.395287,26.711960,94.941797,27.275498,SOI_Districts,2023-12-11,true,
LGD,301,District,Sonitpur,LGD,18,State,306,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.758534,92.651006,centroid,92.323431,26.495721,92.982933,27.031661,SOI_Districts,2023-12-11,true,
LGD,707,District,South Salmara Mancachar,LGD,18,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,25.778073,89.931723,centroid,89.816545,25.465881,90.098774,25.992489,SOI_Districts,2023-12-11,true,
LGD,293,District,Sribhumi,LGD,18,State,317,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,24.579503,92.379052,centroid,92.212872,24.249927,92.586292,24.916013,SOI_Districts,2023-12-11,true,
LGD,756,District,Tamulpur,LGD,18,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.355278,92.827110,inherited:State,89.698600,24.136135,96.017876,27.971475,SOI_States,2023-12-11,false,
LGD,302,District,Tinsukia,LGD,18,State,309,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,27.579952,95.619579,centroid,95.217153,27.222907,96.017876,27.971475,SOI_Districts,2023-12-11,true,
LGD,617,District,Udalguri,LGD,18,State,326,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.730123,92.031407,centroid,91.704285,26.475460,92.401784,26.934543,SOI_Districts,2023-12-11,true,
LGD,710,District,West Karbi Anglong,LGD,18,State,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,25.849996,92.532969,centroid,92.144247,25.550359,93.075414,26.155399,SOI_Districts,2023-12-11,true,
LGD,188,District,Araria,LGD,10,State,209,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.198668,87.363318,centroid,87.038146,25.942697,87.706195,26.587234,SOI_Districts,2023-12-11,true,
LGD,611,District,Arwal,LGD,10,State,240,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,25.163235,84.677455,centroid,84.445199,25.047622,84.865010,25.314981,SOI_Districts,2023-12-11,true,
LGD,189,District,Aurangabad,LGD,10,State,235,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,24.790895,84.408740,centroid,84.007791,24.476708,84.747398,25.128999,SOI_Districts,2023-12-11,true,
LGD,190,District,Banka,LGD,10,State,225,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,24.854081,86.837107,centroid,86.486857,24.542206,87.175455,25.121333,SOI_Districts,2023-12-11,true,
LGD,191,District,Begusarai,LGD,10,State,222,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,25.496664,86.129714,centroid,85.733759,25.249492,86.514401,25.775594,SOI_Districts,2023-12-11,true,
LGD,192,District,Bhagalpur,LGD,10,State,224,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,25.269569,87.082847,centroid,86.638445,25.057017,87.551884,25.515937,SOI_Districts,2023-12-11,true,
LGD,193,District,Bhojpur,LGD,10,State,231,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,25.470829,84.542485,centroid,84.273227,25.161167,84.851370,25.738375,SOI_Districts,2023-12-11,true,
LGD,194,District,Buxar,LGD,10,State,232,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,25.491965,84.099685,centroid,83.772129,25.261473,84.393634,25.747506,SOI_Districts,2023-12-11,true,
LGD,195,District,Darbhanga,LGD,10,State,215,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.084387,86.054245,centroid,85.676677,25.719561,86.416121,26.446434,SOI_Districts,2023-12-11,true,
LGD,196,District,Gaya,LGD,10,State,236,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,24.696793,84.934254,centroid,84.291501,24.286006,85.397512,25.073009,SOI_Districts,2023-12-11,true,
LGD,197,District,Gopalganj,LGD,10,State,217,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,26.443845,84.373836,centroid,83.906065,26.203400,84.906866,26.639142,SOI_Districts,2023-12-11,true,
LGD,198,District,Jamui,LGD,10,State,238,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,24.783624,86.293785,centroid,85.821334,24.367816,86.619076,25.143839,SOI_Districts,2023-12-11,true,
LGD,199,District,Jehanabad,LGD,10,State,239,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,25.155070,85.016832,centroid,84.829845,24.986716,85.211477,25.319246,SOI_Districts,2023-12-11,true,
LGD,200,District,Kaimur (Bhabua),LGD,10,State,233,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/districts.03Sep2026.csv.7z,24.991849,83.605603,centroid,83.320216,24.539996,83.899569,25.410632,SOI_Districts,2023-12-11,true,
